"","ccode","year","confid","dyadid","dyadep","state","rebel","rebelid","conf_dur","ep_dur","term","outcome","agree","peace","cease","checks","polariz","frag","intrafrag","rebfrag","pgm_lib","pgm_con","pgm_lib_log","pgm_con_log","checks_log"
"1257",630,1983,"1-6",260,26003,"Iran","KDPI",1005,9,5,0,0,0,0,0,NA,NA,0.500486940089427,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1258",630,1984,"1-6",260,26003,"Iran","KDPI",1005,10,6,0,0,0,0,0,NA,NA,0.500486940089427,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1259",630,1985,"1-6",260,26003,"Iran","KDPI",1005,11,7,0,0,0,0,0,NA,NA,0.500486940089427,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1260",630,1986,"1-143",246,24602,"Iran","MEK",1151,5,1,0,0,0,0,0,NA,NA,0.500486940089427,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1261",630,1986,"1-6",260,26003,"Iran","KDPI",1005,12,8,0,0,0,0,0,NA,NA,0.500486940089427,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1262",630,1987,"1-6",260,26003,"Iran","KDPI",1005,13,9,0,0,0,0,0,NA,NA,0.580042299396235,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1263",630,1987,"1-143",246,24602,"Iran","MEK",1151,6,2,0,0,0,0,0,NA,NA,0.580042299396235,1.4617074276209,2,3,1,1.1314021114911,0.0953101798043249,NA
"1264",630,1988,"1-143",246,24602,"Iran","MEK",1151,7,3,1,3,0,0,0,NA,NA,0.614065147150468,0.89269261155757,2,3,1,1.1314021114911,0.0953101798043249,NA
"1265",630,1988,"1-6",260,26003,"Iran","KDPI",1005,14,10,1,5,0,0,0,NA,NA,0.614065147150468,0.89269261155757,2,3,1,1.1314021114911,0.0953101798043249,NA
"1266",630,1990,"1-6",260,26004,"Iran","KDPI",1005,15,1,1,5,0,0,0,NA,NA,0.82924471132006,1.99840499635453,2,3,1,1.1314021114911,0.0953101798043249,NA
"1267",630,1991,"1-143",246,24603,"Iran","MEK",1151,8,1,1,5,0,0,0,NA,NA,0.82924471132006,1.99840499635453,2,3,1,1.1314021114911,0.0953101798043249,NA
"1268",630,1993,"1-143",246,24604,"Iran","MEK",1151,9,1,1,5,0,0,0,NA,NA,0.82924471132006,1.99840499635453,2,3,1,1.1314021114911,0.0953101798043249,NA
"1269",630,1993,"1-6",260,26005,"Iran","KDPI",1005,16,1,1,5,0,0,0,NA,NA,0.82924471132006,1.99840499635453,2,3,1,1.1314021114911,0.0953101798043249,NA
"1270",630,1996,"1-6",260,26006,"Iran","KDPI",1005,17,1,1,5,0,0,0,NA,NA,0.82924471132006,1.99840499635453,2,4,3,1.41098697371026,1.1314021114911,NA
"1271",630,1997,"1-143",246,24605,"Iran","MEK",1151,10,1,1,5,0,0,0,NA,NA,0.336232019765351,1.99840499635453,2,4,3,1.41098697371026,1.1314021114911,NA
"1272",630,1999,"1-143",246,24606,"Iran","MEK",1151,11,1,0,0,0,0,0,NA,NA,0.336232019765351,1.99840499635453,2,4,4,1.41098697371026,1.41098697371026,NA
"1273",630,2000,"1-143",246,24606,"Iran","MEK",1151,12,2,0,0,0,0,0,NA,NA,0.353268717792705,1.99840499635453,2,4,4,1.41098697371026,1.41098697371026,NA
"1274",630,2001,"1-143",246,24606,"Iran","MEK",1151,13,3,1,5,0,0,0,NA,NA,1.00203095543201,1.99840499635453,2,4,4,1.41098697371026,1.41098697371026,NA
"1275",630,2005,"1-143",459,45901,"Iran","PJAK",1152,1,1,0,0,0,0,0,NA,NA,0.688561372722326,1.99840499635453,1,4,5,1.41098697371026,1.62924053973028,NA
"1276",630,2006,"1-143",459,45901,"Iran","PJAK",1152,2,2,0,0,0,0,0,NA,NA,0.688561372722326,1.99840499635453,1,4,5,1.41098697371026,1.62924053973028,NA
"1277",630,2006,"1-143",640,64001,"Iran","Jondullah",1153,1,1,0,0,0,0,0,NA,NA,0.688561372722326,1.99840499635453,2,4,5,1.41098697371026,1.62924053973028,NA
"1278",630,2007,"1-143",640,64001,"Iran","Jondullah",1153,2,2,0,0,0,0,0,NA,NA,0.688561372722326,1.99840499635453,2,4,5,1.41098697371026,1.62924053973028,NA
"1279",630,2007,"1-143",459,45901,"Iran","PJAK",1152,3,3,0,0,0,0,0,NA,NA,0.688561372722326,1.99840499635453,1,4,5,1.41098697371026,1.62924053973028,NA
"1280",630,2008,"1-143",640,64001,"Iran","Jondullah",1153,3,3,0,0,0,0,0,NA,NA,0.851425634314413,1.99840499635453,2,0,0,0,0,NA
"1281",630,2008,"1-143",459,45901,"Iran","PJAK",1152,4,4,0,0,0,0,0,NA,NA,0.851425634314413,1.99840499635453,1,0,0,0,0,NA
"1282",630,2009,"1-143",640,64001,"Iran","Jondullah",1153,4,4,0,0,0,0,0,NA,NA,0.851425634314413,1.99840499635453,2,0,0,0,0,NA
"1283",630,2009,"1-143",459,45901,"Iran","PJAK",1152,5,5,1,5,0,0,0,NA,NA,0.851425634314413,1.99840499635453,1,0,0,0,0,NA
"1284",630,2010,"1-143",640,64001,"Iran","Jondullah",1153,5,5,1,5,0,0,0,NA,NA,0.399515727902294,0.947887586103729,2,0,0,0,0,NA
"1285",630,2011,"1-143",459,45902,"Iran","PJAK",1152,6,1,1,2,1,0,1,NA,NA,0.399515727902294,0.947887586103729,1,0,0,0,0,NA
"1286",640,1984,"1-159",333,33301,"Turkey","PKK",1166,1,1,0,0,0,0,0,1,0,0.443838272398378,-1.55853071579798,2,3,3,1.1314021114911,1.1314021114911,0.0953101798043249
"1287",640,1985,"1-159",333,33301,"Turkey","PKK",1166,2,2,0,0,0,0,0,2,0,0.443838272398378,-1.55853071579798,2,4,3,1.41098697371026,1.1314021114911,0.741937344729377
"1288",640,1986,"1-159",333,33301,"Turkey","PKK",1166,3,3,0,0,0,0,0,2,0,0.443838272398378,-1.55853071579798,2,4,3,1.41098697371026,1.1314021114911,0.741937344729377
"1289",640,1987,"1-159",333,33301,"Turkey","PKK",1166,4,4,0,0,0,0,0,2,0,0.443838272398378,-1.55853071579798,2,4,3,1.41098697371026,1.1314021114911,0.741937344729377
"1290",640,1988,"1-159",333,33301,"Turkey","PKK",1166,5,5,0,0,0,0,0,2,0,0.443838272398378,-1.55853071579798,2,4,3,1.41098697371026,1.1314021114911,0.741937344729377
"1291",640,1989,"1-159",333,33301,"Turkey","PKK",1166,6,6,0,0,0,0,0,2,0,0.443838272398378,-1.55853071579798,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
"1292",640,1990,"1-159",333,33301,"Turkey","PKK",1166,7,7,0,0,0,0,0,2,0,0.443838272398378,-1.55853071579798,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
"1293",640,1991,"1-188",330,33001,"Turkey","Devrimci Sol",1177,1,1,0,0,0,0,0,2,0,0.659711237132377,-1.55853071579798,1,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"1294",640,1991,"1-159",333,33301,"Turkey","PKK",1166,8,8,0,0,0,0,0,2,0,0.659711237132377,-1.55853071579798,2,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"1295",640,1992,"1-188",330,33001,"Turkey","Devrimci Sol",1177,2,2,1,5,0,0,0,3,2,0.968174827876667,-1.55853071579798,1,3,2,1.1314021114911,0.741937344729377,1.1314021114911
"1296",640,1992,"1-159",333,33301,"Turkey","PKK",1166,9,9,0,0,0,0,0,3,2,0.968174827876667,-1.55853071579798,2,3,2,1.1314021114911,0.741937344729377,1.1314021114911
"1297",640,1993,"1-159",333,33301,"Turkey","PKK",1166,10,10,0,0,0,0,0,3,2,1.40810051404404,-1.55853071579798,2,3,2,1.1314021114911,0.741937344729377,1.1314021114911
"1298",640,1994,"1-159",333,33301,"Turkey","PKK",1166,11,11,0,0,0,0,0,3,2,1.40810051404404,-1.55853071579798,2,3,2,1.1314021114911,0.741937344729377,1.1314021114911
"1299",640,1995,"1-159",333,33301,"Turkey","PKK",1166,12,12,0,0,0,0,0,3,2,0.951507206403279,-1.55853071579798,2,5,2,1.62924053973028,0.741937344729377,1.1314021114911
"1300",640,1996,"1-159",333,33301,"Turkey","PKK",1166,13,13,0,0,0,0,0,4,2,1.47794637141075,-1.55853071579798,2,5,2,1.62924053973028,0.741937344729377,1.41098697371026
"1301",640,1997,"1-159",333,33301,"Turkey","PKK",1166,14,14,0,0,0,0,0,4,2,1.47794637141075,-1.55853071579798,2,3,2,1.1314021114911,0.741937344729377,1.41098697371026
"1302",640,1998,"1-159",333,33301,"Turkey","PKK",1166,15,15,0,0,0,0,0,4,2,1.47794637141075,-1.55853071579798,2,3,2,1.1314021114911,0.741937344729377,1.41098697371026
"1303",640,1999,"1-159",333,33301,"Turkey","PKK",1166,16,16,0,0,0,0,0,4,2,0.927785672775723,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,1.41098697371026
"1304",640,2000,"1-159",333,33301,"Turkey","PKK",1166,17,17,0,0,0,0,0,6,2,0.0702961086332446,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,1.80828877117927
"1305",640,2001,"1-159",333,33301,"Turkey","PKK",1166,18,18,0,0,0,0,0,6,2,0.0702961086332446,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,1.80828877117927
"1306",640,2002,"1-159",333,33301,"Turkey","PKK",1166,19,19,0,0,0,0,0,6,2,-1.90346169157295,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,1.80828877117927
"1307",640,2003,"1-159",333,33301,"Turkey","PKK",1166,20,20,0,0,0,0,0,2,0,-1.90346169157295,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"1308",640,2004,"1-159",333,33301,"Turkey","PKK",1166,21,21,0,0,0,0,0,2,0,-1.90346169157295,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"1309",640,2005,"1-188",457,45701,"Turkey","MKP",1178,1,1,1,3,0,0,0,2,0,-1.90346169157295,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"1310",640,2005,"1-159",333,33301,"Turkey","PKK",1166,22,22,0,0,0,0,0,2,0,-1.90346169157295,-1.55853071579798,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"1311",640,2006,"1-159",333,33301,"Turkey","PKK",1166,23,23,0,0,0,0,0,2,0,-1.90346169157295,-1.52057493665505,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"1312",640,2007,"1-159",333,33301,"Turkey","PKK",1166,24,24,0,0,0,0,0,2,0,-2.18942471993245,-1.52057493665505,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"1313",640,2008,"1-159",333,33301,"Turkey","PKK",1166,25,25,0,0,0,0,0,2,0,-2.18942471993245,-1.62498766927228,2,0,0,0,0,0.741937344729377
"1314",640,2009,"1-159",333,33301,"Turkey","PKK",1166,26,26,0,0,0,0,0,2,0,-2.18942471993245,-1.62498766927228,2,0,0,0,0,0.741937344729377
"1315",640,2010,"1-159",333,33301,"Turkey","PKK",1166,27,27,0,0,0,0,0,2,0,-1.32895515769629,-1.62498766927228,2,0,0,0,0,0.741937344729377
"1316",640,2011,"1-159",333,33301,"Turkey","PKK",1166,28,28,0,0,0,0,0,2,0,-1.32895515769629,-1.62498766927228,2,0,0,0,0,0.741937344729377
"1317",640,2012,"1-159",333,33301,"Turkey","PKK",1166,29,29,0,0,0,0,0,2,0,-1.32895515769629,-1.62498766927228,2,0,0,0,0,0.741937344729377
"1318",640,2013,"1-159",333,33301,"Turkey","PKK",1166,30,30,1,2,1,0,1,2,0,-1.32895515769629,-1.48374798171758,2,0,0,0,0,0.741937344729377
"1319",645,1958,"1-62",717,71701,"Iraq","Military faction (free Officers Movement)",1069,1,1,1,4,0,0,0,NA,NA,-1.09685248658681,-0.803993314407505,1,0,0,0,0,NA
"1320",645,1959,"1-62",718,71801,"Iraq","Military faction (forces of Abdul Wahab al-Shawaf)",1070,1,1,1,3,0,0,0,NA,NA,-1.35111834708883,-0.803993314407505,2,0,0,0,0,NA
"1321",645,1961,"1-74",279,27901,"Iraq","KDP",1102,1,1,0,0,0,0,0,NA,NA,-1.35111834708883,-0.803993314407505,2,0,0,0,0,NA
"1322",645,1962,"1-74",279,27901,"Iraq","KDP",1102,2,2,0,0,0,0,0,NA,NA,-1.35111834708883,-0.803993314407505,2,0,0,0,0,NA
"1323",645,1963,"1-62",720,72001,"Iraq","NCRC",1072,1,1,1,4,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,2,0,0,0,0,NA
"1324",645,1963,"1-74",279,27901,"Iraq","KDP",1102,3,3,0,0,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,2,0,0,0,0,NA
"1325",645,1963,"1-62",719,71901,"Iraq","Military faction (forces of Abd as-Salam Arif)",1071,1,1,1,3,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,1,0,0,0,0,NA
"1326",645,1964,"1-74",279,27901,"Iraq","KDP",1102,4,4,0,0,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,2,0,0,0,0,NA
"1327",645,1965,"1-74",279,27901,"Iraq","KDP",1102,5,5,0,0,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,2,0,0,0,0,NA
"1328",645,1966,"1-74",279,27901,"Iraq","KDP",1102,6,6,0,0,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,2,0,0,0,0,NA
"1329",645,1967,"1-74",279,27901,"Iraq","KDP",1102,7,7,0,0,0,0,0,NA,NA,-2.22956704892765,-0.925470631189056,2,0,0,0,0,NA
"1330",645,1968,"1-74",279,27901,"Iraq","KDP",1102,8,8,0,0,0,0,0,NA,NA,-2.26576214313224,-1.27665327100556,2,0,0,0,0,NA
"1331",645,1969,"1-74",279,27901,"Iraq","KDP",1102,9,9,0,0,0,0,0,NA,NA,-2.26576214313224,-1.27665327100556,2,0,0,0,0,NA
"1332",645,1970,"1-74",279,27901,"Iraq","KDP",1102,10,10,1,1,1,1,0,NA,NA,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,NA
"1333",645,1973,"1-74",279,27902,"Iraq","KDP",1102,11,1,0,0,0,0,0,NA,NA,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,NA
"1334",645,1974,"1-74",279,27902,"Iraq","KDP",1102,12,2,0,0,0,0,0,NA,NA,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,NA
"1335",645,1975,"1-74",279,27902,"Iraq","KDP",1102,13,3,1,3,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1336",645,1976,"1-74",285,28501,"Iraq","PUK",1103,1,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1337",645,1977,"1-74",285,28501,"Iraq","PUK",1103,2,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1338",645,1977,"1-74",653,65301,"Iraq","KDP-QM",1104,1,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1339",645,1978,"1-74",285,28501,"Iraq","PUK",1103,3,3,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1340",645,1978,"1-74",653,65301,"Iraq","KDP-QM",1104,2,2,1,6,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1341",645,1979,"1-74",279,27903,"Iraq","KDP",1102,14,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,3,0.0953101798043249,1.1314021114911,0.0953101798043249
"1342",645,1980,"1-74",279,27903,"Iraq","KDP",1102,15,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1343",645,1980,"1-74",285,18502,"Iraq","PUK",1103,4,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1344",645,1981,"1-74",285,18502,"Iraq","PUK",1103,5,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1345",645,1981,"1-74",279,27903,"Iraq","KDP",1102,16,3,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1346",645,1982,"1-62",298,29801,"Iraq","SCIRI",1073,1,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1347",645,1982,"1-74",285,18502,"Iraq","PUK",1103,6,3,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1348",645,1982,"1-74",279,27903,"Iraq","KDP",1102,17,4,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1349",645,1983,"1-74",285,18502,"Iraq","PUK",1103,7,4,1,2,1,0,1,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1350",645,1983,"1-62",298,29801,"Iraq","SCIRI",1073,2,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1351",645,1983,"1-74",279,27903,"Iraq","KDP",1102,18,5,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1352",645,1984,"1-62",298,29801,"Iraq","SCIRI",1073,3,3,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1353",645,1984,"1-74",279,27903,"Iraq","KDP",1102,19,6,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1354",645,1985,"1-74",285,28503,"Iraq","PUK",1103,8,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1355",645,1986,"1-74",285,28503,"Iraq","PUK",1103,9,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1356",645,1986,"1-74",279,27904,"Iraq","KDP",1102,20,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"1357",645,1987,"1-74",285,28503,"Iraq","PUK",1103,10,3,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,5,1.1314021114911,1.62924053973028,0.0953101798043249
"1358",645,1987,"1-62",298,29802,"Iraq","SCIRI",1073,4,1,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,3,5,1.1314021114911,1.62924053973028,0.0953101798043249
"1359",645,1987,"1-74",279,27904,"Iraq","KDP",1102,21,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,5,1.1314021114911,1.62924053973028,0.0953101798043249
"1360",645,1988,"1-74",285,28503,"Iraq","PUK",1103,11,4,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1361",645,1988,"1-74",279,27904,"Iraq","KDP",1102,22,3,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1362",645,1989,"1-74",279,27904,"Iraq","KDP",1102,23,4,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1363",645,1989,"1-74",285,28503,"Iraq","PUK",1103,12,5,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1364",645,1990,"1-74",285,28503,"Iraq","PUK",1103,13,6,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1365",645,1990,"1-74",279,27904,"Iraq","KDP",1102,24,5,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1366",645,1991,"1-62",298,29803,"Iraq","SCIRI",1073,5,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1367",645,1991,"1-74",285,28503,"Iraq","PUK",1103,14,7,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1368",645,1991,"1-74",279,27904,"Iraq","KDP",1102,25,6,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1369",645,1992,"1-62",298,29803,"Iraq","SCIRI",1073,6,2,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1370",645,1992,"1-74",285,28503,"Iraq","PUK",1103,15,8,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1371",645,1993,"1-62",298,29803,"Iraq","SCIRI",1073,7,3,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"1372",645,1994,"1-62",298,29803,"Iraq","SCIRI",1073,8,4,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,4,2,1.41098697371026,0.741937344729377,0.0953101798043249
"1373",645,1995,"1-62",298,29803,"Iraq","SCIRI",1073,9,5,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,4,2,1.41098697371026,0.741937344729377,0.0953101798043249
"1374",645,1995,"1-74",285,28504,"Iraq","PUK",1103,16,1,0,0,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,4,2,1.41098697371026,0.741937344729377,0.0953101798043249
"1375",645,1996,"1-74",285,28504,"Iraq","PUK",1103,17,2,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,2,8,2,2.09186406167839,0.741937344729377,0.0953101798043249
"1376",645,1996,"1-62",298,29803,"Iraq","SCIRI",1073,10,6,1,5,0,0,0,1,0,-2.26576214313224,-1.27665327100556,NA,8,2,2.09186406167839,0.741937344729377,0.0953101798043249
"1377",645,2004,"1-62",443,44301,"Iraq","Ansar al-Islam",1075,1,1,0,0,0,0,0,1,0,1.910565246038,-1.31505498733995,2,4,2,1.41098697371026,0.741937344729377,0.0953101798043249
"1378",645,2004,"1-62",442,44201,"Iraq","al-Mahdi Army",1074,1,1,1,2,1,0,1,1,0,1.910565246038,-1.31505498733995,3,4,2,1.41098697371026,0.741937344729377,0.0953101798043249
"1379",645,2004,"1-62",448,44801,"Iraq","IS",1076,1,1,0,0,0,0,0,1,0,1.910565246038,-1.31505498733995,2,4,2,1.41098697371026,0.741937344729377,0.0953101798043249
"1380",645,2005,"1-62",448,44801,"Iraq","IS",1076,2,2,0,0,0,0,0,1,0,1.910565246038,-1.31505498733995,2,6,2,1.80828877117927,0.741937344729377,0.0953101798043249
"1381",645,2005,"1-62",578,57801,"Iraq","RJF",1077,1,1,0,0,0,0,0,1,0,1.910565246038,-1.31505498733995,3,6,2,1.80828877117927,0.741937344729377,0.0953101798043249
"1382",645,2005,"1-62",443,44301,"Iraq","Ansar al-Islam",1075,2,2,0,0,0,0,0,1,0,1.910565246038,-1.31505498733995,2,6,2,1.80828877117927,0.741937344729377,0.0953101798043249
"1383",645,2006,"1-62",578,57801,"Iraq","RJF",1077,2,2,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,3,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1384",645,2006,"1-62",443,44301,"Iraq","Ansar al-Islam",1075,3,3,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,2,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1385",645,2006,"1-62",448,44801,"Iraq","IS",1076,3,3,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,2,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1386",645,2007,"1-62",443,44301,"Iraq","Ansar al-Islam",1075,4,4,1,5,0,0,0,2,NA,1.910565246038,-1.28424984472914,2,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1387",645,2007,"1-62",442,44202,"Iraq","al-Mahdi Army",1074,2,1,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,3,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1388",645,2007,"1-62",578,57801,"Iraq","RJF",1077,3,3,1,5,0,0,0,2,NA,1.910565246038,-1.28424984472914,3,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1389",645,2007,"1-62",448,44801,"Iraq","IS",1076,4,4,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,2,6,2,1.80828877117927,0.741937344729377,0.741937344729377
"1390",645,2008,"1-62",448,44801,"Iraq","IS",1076,5,5,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"1391",645,2008,"1-62",442,44202,"Iraq","al-Mahdi Army",1074,3,2,1,2,1,0,1,2,NA,1.910565246038,-1.28424984472914,3,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"1392",645,2009,"1-62",448,44801,"Iraq","IS",1076,6,6,0,0,0,0,0,2,NA,1.910565246038,-1.28424984472914,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"1393",645,2010,"1-62",448,44801,"Iraq","IS",1076,7,7,0,0,0,0,0,3,NA,1.58554172578126,-1.13453653680208,2,0,0,0,0,1.1314021114911
"1394",645,2011,"1-62",448,44801,"Iraq","IS",1076,8,8,0,0,0,0,0,4,NA,1.58554172578126,-1.13453653680208,2,0,0,0,0,1.41098697371026
"1395",645,2011,"1-62",443,44302,"Iraq","Ansar al-Islam",1075,5,1,1,5,0,0,0,4,NA,1.58554172578126,-1.13453653680208,2,0,0,0,0,1.41098697371026
"1396",645,2012,"1-62",448,44801,"Iraq","IS",1076,9,9,0,0,0,0,0,4,NA,1.58554172578126,-1.13453653680208,2,0,0,0,0,1.41098697371026
"1397",645,2013,"1-62",448,44801,"Iraq","IS",1076,10,10,0,0,0,0,0,4,NA,1.58554172578126,-0.582066806014933,2,0,0,0,0,1.41098697371026
"1398",645,2014,"1-62",448,44801,"Iraq","IS",1076,11,11,NA,0,0,0,0,4,NA,1.58554172578126,-0.402915912549425,2,0,0,0,0,1.41098697371026
"1399",651,1993,"1-196",241,24101,"Egypt","al-Gama'a al-Islamiyya",1184,1,1,0,0,0,0,0,2,0,-1.62406249105481,-0.624375401469182,NA,0,0,0,0,0.741937344729377
"1400",651,1994,"1-196",241,24101,"Egypt","al-Gama'a al-Islamiyya",1184,2,2,0,0,0,0,0,2,0,-1.62406249105481,-0.624375401469182,NA,0,0,0,0,0.741937344729377
"1401",651,1995,"1-196",241,24101,"Egypt","al-Gama'a al-Islamiyya",1184,3,3,0,0,0,0,0,2,0,-1.62406249105481,-0.624375401469182,NA,0,0,0,0,0.741937344729377
